file,start,end,avg_similarity_to_patients
211_2p3_Tc_mc_AKGC417L,16.451,17.492,0.9569610089064329
211_2p3_Tc_mc_AKGC417L,17.492,18.817,0.9544199306928018
211_2p3_Tc_mc_AKGC417L,18.817,19.404,0.9569587966516212
158_1p3_Al_mc_AKGC417L,18.823,19.674,0.8800804742518934
178_1b2_Lr_mc_AKGC417L,7.089,8.863,0.9021245344959479
162_2b4_Al_mc_AKGC417L,3.598,7.387,0.9025679569544106
162_2b4_Al_mc_AKGC417L,7.387,11.928,0.9083200408792331
162_2b4_Al_mc_AKGC417L,11.928,17.049,0.9000993495828467
162_2b4_Al_mc_AKGC417L,17.049,18.729,0.9081695781165124
130_1p4_Lr_mc_AKGC417L,0.089,2.875,0.8662667599585476
130_1p4_Lr_mc_AKGC417L,17.161,19.946,0.860763082628998
104_1b1_Lr_sc_Litt3200,0.74635,2.6365,0.901834896605683
104_1b1_Lr_sc_Litt3200,2.6365,4.2164,0.8847998658054741
104_1b1_Lr_sc_Litt3200,4.2164,6.4167,0.8448887614761202
104_1b1_Lr_sc_Litt3200,6.4167,8.8302,0.8343375734113241
104_1b1_Lr_sc_Litt3200,8.8302,15.024,0.7190484902237831
135_2b1_Tc_mc_LittC2SE,0.007,0.907,0.9352933991295774
135_2b1_Tc_mc_LittC2SE,0.907,3.25,0.9595709205562265
135_2b1_Tc_mc_LittC2SE,3.25,5.75,0.9600535443155757
135_2b1_Tc_mc_LittC2SE,5.75,8.264,0.9619794692319882
135_2b1_Tc_mc_LittC2SE,8.264,10.679,0.9603709594517935
135_2b1_Tc_mc_LittC2SE,10.679,13.35,0.9638598894103715
135_2b1_Tc_mc_LittC2SE,13.35,15.707,0.9609988622384773
135_2b1_Tc_mc_LittC2SE,15.707,18.007,0.9616552733822903
135_2b1_Tc_mc_LittC2SE,18.007,19.964,0.965721613477789
112_1p1_Pr_sc_Litt3200,2.3323,5.5452,0.7922996111248516
207_3b2_Tc_mc_AKGC417L,0.042,2.362,0.9561565633736872
207_3b2_Tc_mc_AKGC417L,2.362,4.833,0.9422808967042329
207_3b2_Tc_mc_AKGC417L,4.833,6.953,0.9471783971651625
207_3b2_Tc_mc_AKGC417L,6.953,9.341,0.935048949454587
207_3b2_Tc_mc_AKGC417L,9.341,11.678,0.9111824362045392
207_3b2_Tc_mc_AKGC417L,11.678,13.815,0.9397426569400945
207_3b2_Tc_mc_AKGC417L,13.815,16.202,0.9345002886012866
207_3b2_Tc_mc_AKGC417L,16.202,18.456,0.9396226623193059
207_3b2_Tc_mc_AKGC417L,18.456,19.541,0.9415500183570866
124_1b1_Ar_sc_Litt3200,7.997,11.248,0.8530795233707803
207_2b4_Pl_mc_AKGC417L,1.261,4.583,0.8831612613630341
207_2b4_Pl_mc_AKGC417L,16.553,19.992,0.8614891375261181
160_1b3_Tc_mc_AKGC417L,1.862,5.718,0.9057428657897199
160_1b3_Tc_mc_AKGC417L,17.671,19.541,0.9044223933394187
200_2p4_Pl_mc_AKGC417L,0.175,3.297,0.8441636921016645
200_2p4_Pl_mc_AKGC417L,3.297,7.805,0.8407634059254608
200_2p4_Pl_mc_AKGC417L,7.805,11.594,0.8521199178513675
200_2p4_Pl_mc_AKGC417L,15.902,17.387,0.8520283724158165
122_2b3_Tc_mc_LittC2SE,0.036,4.079,0.936807365922232
122_2b3_Tc_mc_LittC2SE,4.079,7.95,0.9268739999395171
122_2b3_Tc_mc_LittC2SE,7.95,12.321,0.917620791697459
122_2b3_Tc_mc_LittC2SE,12.321,16.607,0.904450152894832
122_2b3_Tc_mc_LittC2SE,16.607,19.993,0.9123675951723277
133_2p4_Ar_mc_AKGC417L,3.554,5.923,0.8826718130407025
133_2p4_Ar_mc_AKGC417L,5.923,8.375,0.8856667004226977
133_2p4_Ar_mc_AKGC417L,8.375,10.78,0.8816137685034302
133_2p4_Ar_mc_AKGC417L,10.78,13.161,0.8736061729996496
133_2p4_Ar_mc_AKGC417L,13.161,15.78,0.8628642848363153
133_2p4_Ar_mc_AKGC417L,15.78,18.292,0.8699740484237047
133_2p4_Ar_mc_AKGC417L,18.292,19.47,0.8636818232454919
159_1b1_Al_sc_Meditron,0.007,1.336,0.8959909545024953
159_1b1_Al_sc_Meditron,1.336,2.85,0.9077321595990566
159_1b1_Al_sc_Meditron,4.693,6.493,0.8997714672038328
159_1b1_Al_sc_Meditron,6.493,8.079,0.8897043798323031
159_1b1_Al_sc_Meditron,8.079,9.607,0.9033418188684659
159_1b1_Al_sc_Meditron,9.607,11.421,0.8775345294335384
159_1b1_Al_sc_Meditron,11.421,14.007,0.8856115005059316
159_1b1_Al_sc_Meditron,14.007,15.607,0.8987069281290946
159_1b1_Al_sc_Meditron,15.607,17.25,0.8756907530068492
159_1b1_Al_sc_Meditron,17.25,19.321,0.8878255583222705
159_1b1_Al_sc_Meditron,19.321,19.936,0.9153662058870614
193_1b2_Ar_mc_AKGC417L,0.364,1.263,0.9406849581964521
170_1b2_Al_mc_AKGC417L,4.065,7.237,0.8330303935858389
170_1b2_Al_mc_AKGC417L,7.237,10.343,0.8552868492499538
170_1b2_Al_mc_AKGC417L,10.343,13.394,0.8316258271285243
170_1b2_Al_mc_AKGC417L,13.394,16.579,0.8281913180298869
170_1b2_Al_mc_AKGC417L,16.579,19.644,0.8457913446728957
145_3b2_Ar_mc_AKGC417L,0.476,3.18,0.8514565410724373
145_3b2_Ar_mc_AKGC417L,3.18,6.82,0.8635189084632462
145_3b2_Ar_mc_AKGC417L,6.82,10.776,0.8567478510820304
145_3b2_Ar_mc_AKGC417L,10.776,14.316,0.8645182414556739
145_3b2_Ar_mc_AKGC417L,14.316,18.322,0.862286863163404
145_3b2_Ar_mc_AKGC417L,18.322,19.541,0.8616666556040296
163_2b2_Pl_mc_AKGC417L,8.553,13.257,0.8665647696144186
163_2b2_Pl_mc_AKGC417L,13.257,17.369,0.8634336669247112
163_2b2_Pl_mc_AKGC417L,17.369,19.958,0.8748206597181665
153_1b1_Al_sc_Meditron,0.064,1.293,0.909387009909523
153_1b1_Al_sc_Meditron,1.293,3.722,0.9172906886785617
153_1b1_Al_sc_Meditron,3.722,5.964,0.9097683200749597
153_1b1_Al_sc_Meditron,5.964,8.507,0.8832594271502342
153_1b1_Al_sc_Meditron,8.507,11.279,0.8871824876169232
153_1b1_Al_sc_Meditron,11.279,13.307,0.8903777424640464
153_1b1_Al_sc_Meditron,13.307,17.264,0.888563023776069
153_1b1_Al_sc_Meditron,17.264,18.964,0.9085851416360619
153_1b1_Al_sc_Meditron,18.964,19.65,0.9378556950161572
204_7p5_Ll_mc_AKGC417L,0.077,2.923,0.8023400667671572
204_7p5_Ll_mc_AKGC417L,2.923,5.875,0.8047445446688664
204_7p5_Ll_mc_AKGC417L,5.875,8.911,0.796387492267256
204_7p5_Ll_mc_AKGC417L,8.911,12.113,0.7988130316811057
204_7p5_Ll_mc_AKGC417L,12.113,15.185,0.8055004743744685
204_7p5_Ll_mc_AKGC417L,15.185,18.208,0.7966062635734948
204_7p5_Ll_mc_AKGC417L,18.208,19.946,0.7946686404635257
226_1b1_Ll_sc_Meditron,0.107,2.207,0.9422834663792806
226_1b1_Ll_sc_Meditron,7.85,9.864,0.9122831061912328
226_1b1_Ll_sc_Meditron,15.95,17.964,0.9235882750232669
226_1b1_Ll_sc_Meditron,17.964,19.95,0.908866318275151
198_6p1_Pl_mc_AKGC417L,13.855,16.746,0.9539464231076163
126_1b1_Al_sc_Meditron,0.022,0.422,0.9046252738042322
126_1b1_Al_sc_Meditron,0.422,2.136,0.9173538268895514
126_1b1_Al_sc_Meditron,2.136,3.779,0.9043929458344454
126_1b1_Al_sc_Meditron,3.779,5.836,0.9107857373041576
126_1b1_Al_sc_Meditron,5.836,7.85,0.9000111796312447
126_1b1_Al_sc_Meditron,7.85,9.893,0.9039283289856236
126_1b1_Al_sc_Meditron,9.893,11.75,0.9062352100439761
126_1b1_Al_sc_Meditron,11.75,13.679,0.9160203832383058
126_1b1_Al_sc_Meditron,13.679,16.05,0.9169474558195715
126_1b1_Al_sc_Meditron,16.05,18.536,0.90103544329227
126_1b1_Al_sc_Meditron,18.536,19.964,0.9325541300045089
162_1b2_Pr_mc_AKGC417L,0.092,3.481,0.8796408279889243
162_1b2_Pr_mc_AKGC417L,3.481,10.793,0.8799621985436965
162_1b2_Pr_mc_AKGC417L,10.793,18.623,0.8856786837506941
154_1b3_Al_mc_AKGC417L,8.042,9.816,0.9342764638773623
154_1b3_Al_mc_AKGC417L,9.816,11.554,0.9254532972976315
154_1b3_Al_mc_AKGC417L,14.566,16.101,0.9390815744742513
200_2p2_Al_mc_AKGC417L,1.461,3.748,0.8623627347325509
200_2p2_Al_mc_AKGC417L,3.748,7.621,0.8580822504506244
200_2p2_Al_mc_AKGC417L,7.621,11.411,0.8617976307421058
200_2p2_Al_mc_AKGC417L,11.411,15.367,0.8538416136745066
200_2p2_Al_mc_AKGC417L,15.367,19.908,0.8423737064505339
147_2b3_Pl_mc_AKGC417L,17.81,19.337,0.8688941192075986
207_2b2_Al_mc_AKGC417L,1.261,2.763,0.9117461242138659
207_2b2_Al_mc_AKGC417L,2.763,5.818,0.8986690555127907
207_2b2_Al_mc_AKGC417L,5.818,9.174,0.8990737602740807
207_2b2_Al_mc_AKGC417L,9.174,12.679,0.8975867576929297
207_2b2_Al_mc_AKGC417L,12.679,16.002,0.89300865475087
207_2b2_Al_mc_AKGC417L,16.002,19.407,0.88919577701111
213_1p2_Pl_mc_AKGC417L,1.11,4.616,0.9269954755321229
213_1p2_Pl_mc_AKGC417L,4.616,8.005,0.9066811446011237
213_1p2_Pl_mc_AKGC417L,11.344,14.566,0.9118154290277823
122_2b1_Ar_mc_LittC2SE,0.05,3.222,0.8693849696832491
122_2b1_Ar_mc_LittC2SE,7.164,10.621,0.8860671599567196
122_2b1_Ar_mc_LittC2SE,10.621,14.35,0.8857385649556263
122_2b1_Ar_mc_LittC2SE,14.35,18.093,0.8790430630386128
122_2b1_Ar_mc_LittC2SE,18.093,19.95,0.8927729079052116
134_2b3_Ar_mc_LittC2SE,0.05,1.379,0.8971708695730404
134_2b3_Ar_mc_LittC2SE,1.379,4.879,0.8702051344492931
134_2b3_Ar_mc_LittC2SE,4.879,9.007,0.8685881053125454
134_2b3_Ar_mc_LittC2SE,12.864,17.093,0.8715422866831662
134_2b3_Ar_mc_LittC2SE,17.093,19.979,0.8877244548775004
162_2b2_Al_mc_AKGC417L,0.075,3.898,0.8958378329813865
162_2b2_Al_mc_AKGC417L,3.898,10.109,0.8868695731908435
162_2b2_Al_mc_AKGC417L,10.109,16.753,0.884150380486444
162_2b2_Al_mc_AKGC417L,16.753,19.09,0.8805052279025837
213_2p2_Ar_mc_AKGC417L,3.631,6.486,0.8854343737522505
213_2p2_Ar_mc_AKGC417L,6.486,9.157,0.8794698132535522
213_2p2_Ar_mc_AKGC417L,9.157,12.062,0.8871557075045339
213_2p2_Ar_mc_AKGC417L,12.062,14.533,0.8888873908205259
213_2p2_Ar_mc_AKGC417L,14.533,17.104,0.8856524924257926
213_2p2_Ar_mc_AKGC417L,17.104,19.708,0.8835771821771072
150_1b2_Al_sc_Meditron,3.65,5.279,0.8878157426334349
150_1b2_Al_sc_Meditron,9.593,10.764,0.8943001730283892
150_1b2_Al_sc_Meditron,11.764,12.679,0.9137807472045538
150_1b2_Al_sc_Meditron,12.679,13.593,0.9253591977516011
150_1b2_Al_sc_Meditron,13.593,14.664,0.9157894807034759
150_1b2_Al_sc_Meditron,16.007,19.164,0.8825765507644734
150_1b2_Al_sc_Meditron,19.164,19.45,0.9353932403498654
110_1p1_Al_sc_Meditron,18.217,23.111,0.7897833544405863
135_2b3_Pr_mc_LittC2SE,0.179,2.607,0.9274783973821501
135_2b3_Pr_mc_LittC2SE,2.607,4.85,0.9147929840564615
135_2b3_Pr_mc_LittC2SE,4.85,7.079,0.9082755418389826
135_2b3_Pr_mc_LittC2SE,7.079,9.25,0.8953889057320924
135_2b3_Pr_mc_LittC2SE,9.25,13.05,0.8795593791402536
135_2b3_Pr_mc_LittC2SE,13.05,15.193,0.8889610522652808
135_2b3_Pr_mc_LittC2SE,15.193,17.45,0.8882757892381846
135_2b3_Pr_mc_LittC2SE,17.45,19.664,0.9347427166496365
135_2b3_Pr_mc_LittC2SE,19.664,19.993,0.9690485336662638
130_2b3_Lr_mc_AKGC417L,0.689,1.732,0.8798740508893215
170_2b2_Pr_mc_AKGC417L,0.509,2.479,0.8853094522092515
170_2b2_Pr_mc_AKGC417L,2.479,5.768,0.8795970438257844
170_2b2_Pr_mc_AKGC417L,5.768,8.806,0.8902374911462292
170_2b2_Pr_mc_AKGC417L,8.806,11.928,0.8928855873595515
170_2b2_Pr_mc_AKGC417L,11.928,15.117,0.8928779244384103
170_2b2_Pr_mc_AKGC417L,15.117,18.406,0.8849840689052241
170_2b2_Pr_mc_AKGC417L,18.406,19.407,0.8943440613010832
151_3p2_Al_mc_AKGC417L,18.389,19.958,0.8643198809700513
132_2b1_Lr_mc_LittC2SE,4.607,6.964,0.912513204154657
221_2b2_Lr_mc_LittC2SE,0.079,0.907,0.9404136437212479
214_1b1_Ar_sc_Meditron,0.05,1.736,0.9247402674401988
214_1b1_Ar_sc_Meditron,1.736,4.854,0.9217236729712176
214_1b1_Ar_sc_Meditron,4.854,8.142,0.9011891275140781
214_1b1_Ar_sc_Meditron,8.142,11.089,0.911628604931999
214_1b1_Ar_sc_Meditron,11.089,13.881,0.9193020447428093
214_1b1_Ar_sc_Meditron,13.881,17.225,0.9090399807763054
214_1b1_Ar_sc_Meditron,17.225,19.663,0.9143220018330914
130_2p5_Tc_mc_AKGC417L,0.042,1.785,0.7980807547019997
130_2p5_Tc_mc_AKGC417L,17.937,19.362,0.8111613081217443
130_2p5_Tc_mc_AKGC417L,19.362,19.958,0.7828580877554191
163_8b3_Ar_mc_AKGC417L,0.432,3.765,0.9231482982867893
163_8b3_Ar_mc_AKGC417L,3.765,6.794,0.9228513011448275
163_8b3_Ar_mc_AKGC417L,6.794,10.279,0.9216266134047101
163_8b3_Ar_mc_AKGC417L,10.279,13.613,0.9219245946989834
163_8b3_Ar_mc_AKGC417L,13.613,16.337,0.9234118290184057
163_8b3_Ar_mc_AKGC417L,16.337,19.958,0.9243803212956901
146_8p3_Al_mc_AKGC417L,0.054,1.197,0.8862757287943146
146_8p3_Al_mc_AKGC417L,1.197,3.911,0.88976393729016
146_8p3_Al_mc_AKGC417L,3.911,6.518,0.8994066561305035
146_8p3_Al_mc_AKGC417L,6.518,9.018,0.8858174473196471
146_8p3_Al_mc_AKGC417L,9.018,11.458,0.8888382708960569
146_8p3_Al_mc_AKGC417L,11.458,14.042,0.9000094952525604
146_8p3_Al_mc_AKGC417L,14.042,16.53,0.8997267035672916
146_8p3_Al_mc_AKGC417L,16.53,19.042,0.9006085529646287
146_8p3_Al_mc_AKGC417L,19.042,19.97,0.920099942293309
151_2p2_Tc_mc_AKGC417L,0.609,2.412,0.9489328019463478
151_2p2_Tc_mc_AKGC417L,5.601,8.74,0.9415931860397226
151_2p2_Tc_mc_AKGC417L,8.74,12.179,0.9327434050497573
151_2p2_Tc_mc_AKGC417L,12.179,15.701,0.9251601163781631
158_1p3_Pl_mc_AKGC417L,18.823,19.674,0.9351986024309388
107_2b3_Tc_mc_AKGC417L,0.887,2.601,0.9558742067094763
107_2b3_Tc_mc_AKGC417L,2.601,5.327,0.9384283297048257
107_2b3_Tc_mc_AKGC417L,5.327,7.923,0.9662665266411576
107_2b3_Tc_mc_AKGC417L,10.53,13.196,0.9583095680344893
107_2b3_Tc_mc_AKGC417L,13.196,15.565,0.9618917468482361
107_2b3_Tc_mc_AKGC417L,15.565,18.054,0.9577283584260429
162_2b4_Pl_mc_AKGC417L,3.598,7.387,0.8750594635674539
162_2b4_Pl_mc_AKGC417L,7.387,11.928,0.8650890127318562
162_2b4_Pl_mc_AKGC417L,11.928,17.049,0.8694760346168448
162_2b4_Pl_mc_AKGC417L,17.049,18.729,0.8868865648557475
138_2p2_Ar_mc_AKGC417L,1.644,3.18,0.887365913756093
168_1b1_Al_sc_Meditron,0.036,2.436,0.9212674332498747
168_1b1_Al_sc_Meditron,2.436,5.25,0.9287341877023113
168_1b1_Al_sc_Meditron,5.25,8.422,0.920183252632409
168_1b1_Al_sc_Meditron,8.422,11.222,0.9215746932186052
168_1b1_Al_sc_Meditron,11.222,13.807,0.9290983630811942
168_1b1_Al_sc_Meditron,13.807,17.122,0.9128423077160291
168_1b1_Al_sc_Meditron,17.122,19.979,0.9147113932937906
111_1b2_Tc_sc_Meditron,0.022,2.35,0.9174022538566119
111_1b2_Tc_sc_Meditron,2.35,5.007,0.919340313408587
111_1b2_Tc_sc_Meditron,5.007,7.564,0.9294449362943202
111_1b2_Tc_sc_Meditron,7.564,10.364,0.9384166612645196
111_1b2_Tc_sc_Meditron,10.364,13.036,0.9263875806515953
111_1b2_Tc_sc_Meditron,13.036,15.436,0.929094786481654
111_1b2_Tc_sc_Meditron,15.436,18.093,0.9333911675005256
111_1b2_Tc_sc_Meditron,18.093,19.993,0.9353179434094514
197_1b1_Tc_sc_Meditron,0.422,5.421,0.8927242296877643
197_1b1_Tc_sc_Meditron,9.936,13.879,0.9136485867218643
197_1b1_Tc_sc_Meditron,13.879,17.636,0.909814114786608
172_1b4_Lr_mc_AKGC417L,3.464,5.868,0.9246362703553747
172_1b4_Lr_mc_AKGC417L,17.186,19.959,0.8780259902257668
218_1b1_Pr_sc_Meditron,62.183,64.702,0.9248073046876498
218_1b1_Pr_sc_Meditron,64.702,68.95,0.972639224623764
226_1b1_Pl_sc_LittC2SE,0.036,1.207,0.9208566594796925
226_1b1_Pl_sc_LittC2SE,1.207,3.55,0.9098262495564274
226_1b1_Pl_sc_LittC2SE,7.879,9.836,0.9087405164698868
226_1b1_Pl_sc_LittC2SE,13.693,15.536,0.9070426423780034
226_1b1_Pl_sc_LittC2SE,15.536,17.493,0.8950607425517781
226_1b1_Pl_sc_LittC2SE,19.436,19.979,0.9756328516095373
146_2b4_Ar_mc_AKGC417L,0.077,3.732,0.9213970540073044
146_2b4_Ar_mc_AKGC417L,3.732,7.458,0.9272931778607529
146_2b4_Ar_mc_AKGC417L,7.458,11.637,0.9306865870997644
146_2b4_Ar_mc_AKGC417L,11.637,15.411,0.9288243671193532
146_2b4_Ar_mc_AKGC417L,15.411,19.089,0.9308892017039713
146_2b4_Ar_mc_AKGC417L,19.089,19.97,0.9163162697808872
130_2b4_Ll_mc_AKGC417L,0.338,1.399,0.908188954038434
185_1b1_Pl_sc_Litt3200,0.64065,1.9824,0.9214433226301127
185_1b1_Pl_sc_Litt3200,1.9824,3.439,0.8901438445536701
185_1b1_Pl_sc_Litt3200,3.439,5.0345,0.890947558738192
185_1b1_Pl_sc_Litt3200,5.0345,6.479,0.9228279654606985
185_1b1_Pl_sc_Litt3200,6.479,7.99,0.9210077883415149
185_1b1_Pl_sc_Litt3200,7.99,9.64,0.9009652551025217
185_1b1_Pl_sc_Litt3200,9.64,10.921,0.9043137390366764
185_1b1_Pl_sc_Litt3200,10.921,12.608,0.7799186559941326
185_1b1_Pl_sc_Litt3200,12.608,18.736,0.8140795003063127
158_1p2_Ar_mc_AKGC417L,5.384,7.888,0.894994221794922
158_1p2_Ar_mc_AKGC417L,10.276,12.73,0.8872166763137235
158_1p2_Ar_mc_AKGC417L,12.73,15.351,0.8820757030750995
158_1p2_Ar_mc_AKGC417L,15.351,17.638,0.8975565600683442
158_1p2_Ar_mc_AKGC417L,17.638,18.523,0.9165753689437017
113_1b1_Pr_sc_Litt3200,1.3445,3.0144,0.8664669474058669
113_1b1_Pr_sc_Litt3200,3.0144,4.7622,0.8917287110392436
113_1b1_Pr_sc_Litt3200,4.7622,6.7789,0.8105778143999288
113_1b1_Pr_sc_Litt3200,6.7789,8.9301,0.8058947292562298
113_1b1_Pr_sc_Litt3200,8.9301,10.975,0.86176268635457
113_1b1_Pr_sc_Litt3200,10.975,12.185,0.8811863340219357
113_1b1_Pr_sc_Litt3200,12.185,13.933,0.9170524674127485
113_1b1_Pr_sc_Litt3200,13.933,16.183,0.8022665823391195
113_1b1_Pr_sc_Litt3200,16.183,21.936,0.7371342201917962
135_2b2_Al_mc_LittC2SE,0.022,2.064,0.9069552876816238
135_2b2_Al_mc_LittC2SE,2.064,4.707,0.9109015525120129
135_2b2_Al_mc_LittC2SE,4.707,7.536,0.9175875977864089
135_2b2_Al_mc_LittC2SE,7.536,10.35,0.9245682085877523
135_2b2_Al_mc_LittC2SE,10.35,13.364,0.9017293221694253
135_2b2_Al_mc_LittC2SE,13.364,16.521,0.904396549386928
135_2b2_Al_mc_LittC2SE,16.521,19.179,0.9052739247548174
135_2b2_Al_mc_LittC2SE,19.179,19.964,0.9632401732489542
186_3b3_Lr_mc_AKGC417L,1.125,4.958,0.8712993426857156
186_3b3_Lr_mc_AKGC417L,4.958,8.542,0.8581311497763068
186_3b3_Lr_mc_AKGC417L,8.542,11.911,0.8628557710703414
186_3b3_Lr_mc_AKGC417L,11.911,15.387,0.8509890816553611
186_3b3_Lr_mc_AKGC417L,18.792,19.994,0.886632374828601
141_1b2_Ar_mc_LittC2SE,0.807,2.379,0.9151756913373682
141_1b2_Ar_mc_LittC2SE,2.379,7.036,0.905320916869785
141_1b2_Ar_mc_LittC2SE,19.664,19.964,0.9308803030298943
198_1b5_Pl_mc_AKGC417L,18.875,19.975,0.9018114491380969
172_1b3_Ll_mc_AKGC417L,3.848,6.786,0.8883992021021055
222_1b1_Ar_sc_Meditron,7.8172,13.269,0.9399283367412881
222_1b1_Ar_sc_Meditron,13.269,18.012,0.8883693146978607
222_1b1_Ar_sc_Meditron,18.012,23.92,0.8640719531187261
222_1b1_Ar_sc_Meditron,23.92,29.948,0.8908620224250071
222_1b1_Ar_sc_Meditron,29.948,39.386,0.9326206896609102
222_1b1_Ar_sc_Meditron,39.386,47.636,0.8922101380979326
222_1b1_Ar_sc_Meditron,47.636,55.705,0.8592474489541698
222_1b1_Ar_sc_Meditron,55.705,63.883,0.8751038341011108
222_1b1_Ar_sc_Meditron,63.883,72.024,0.8839469033830846
222_1b1_Ar_sc_Meditron,72.024,74.45,0.8770369154228062
174_1p4_Tc_mc_AKGC417L,6.252,10.292,0.9259557184319472
174_1p4_Tc_mc_AKGC417L,18.339,19.491,0.9605209682361732
154_4b4_Ar_mc_AKGC417L,8.458,10.444,0.7984863296980523
154_4b4_Ar_mc_AKGC417L,14.732,16.851,0.8088320574841718
154_4b4_Ar_mc_AKGC417L,18.78,19.696,0.8076439538333785
162_2b3_Pr_mc_AKGC417L,0.109,4.099,0.8835676560136045
162_2b3_Pr_mc_AKGC417L,4.099,10.776,0.8843164656348089
162_2b3_Pr_mc_AKGC417L,10.776,17.12,0.8799436698711203
162_2b3_Pr_mc_AKGC417L,17.12,18.99,0.8724804882910595
157_1b1_Lr_sc_Meditron,40.19,45.091,0.9214420730590979
157_1b1_Lr_sc_Meditron,61.748,66.5,0.8721716456445063
205_2b3_Ll_mc_AKGC417L,12.717,16.647,0.8798553618029006
205_2b3_Ll_mc_AKGC417L,16.647,19.875,0.8803405637829153
130_3p2_Ar_mc_AKGC417L,1.461,2.918,0.9319598643289434
130_3p2_Ar_mc_AKGC417L,5.839,8.605,0.9297264549727843
130_3p2_Ar_mc_AKGC417L,14.492,17.389,0.8958642767469712
130_3p2_Ar_mc_AKGC417L,17.389,18.796,0.8483706680834842
200_2p3_Pr_mc_AKGC417L,2.145,7.788,0.8680948749507318
200_2p3_Pr_mc_AKGC417L,7.788,13.881,0.8698272684578137
200_2p3_Pr_mc_AKGC417L,13.881,19.891,0.8767782676258374
178_1b6_Pr_mc_AKGC417L,0.923,2.732,0.8868437317156306
178_1b6_Pr_mc_AKGC417L,5.375,7.756,0.8852299699661637
178_1b6_Pr_mc_AKGC417L,7.756,10.256,0.8859451484543285
178_1b6_Pr_mc_AKGC417L,10.256,12.566,0.8858586944091018
178_1b6_Pr_mc_AKGC417L,12.566,14.827,0.8865061602658685
178_1b6_Pr_mc_AKGC417L,14.827,17.446,0.8847332487307693
133_2p3_Al_mc_AKGC417L,0.042,2.351,0.8792550018465871
133_2p3_Al_mc_AKGC417L,2.351,4.911,0.8593060470106182
133_2p3_Al_mc_AKGC417L,4.911,7.375,0.8579427899092105
133_2p3_Al_mc_AKGC417L,7.375,9.946,0.8546891254063644
133_2p3_Al_mc_AKGC417L,9.946,12.542,0.8566394651621108
133_2p3_Al_mc_AKGC417L,12.542,15.232,0.8741005712299733
133_2p3_Al_mc_AKGC417L,15.232,17.839,0.867482028037137
133_2p3_Al_mc_AKGC417L,17.839,19.982,0.8623644633271028
223_1b1_Pr_sc_Meditron,3.0777,5.8795,0.8503752917797572
223_1b1_Pr_sc_Meditron,5.8795,8.3683,0.8778617613503356
223_1b1_Pr_sc_Meditron,8.3683,11.149,0.8441404582052243
223_1b1_Pr_sc_Meditron,11.149,14.131,0.8847895348600799
223_1b1_Pr_sc_Meditron,14.131,16.965,0.8756174788969562
223_1b1_Pr_sc_Meditron,16.965,19.867,0.8378961552080392
223_1b1_Pr_sc_Meditron,19.867,23.184,0.8696917017989544
147_2b2_Ar_mc_AKGC417L,12.794,17.693,0.9263534285852879
147_2b2_Ar_mc_AKGC417L,17.693,19.908,0.9255615628551693
192_2b2_Ar_mc_LittC2SE,0.05,2.022,0.8866604914004538
207_2b3_Pr_mc_AKGC417L,0.743,4.266,0.8925352949617815
207_2b3_Pr_mc_AKGC417L,4.266,7.705,0.8925542561130677
207_2b3_Pr_mc_AKGC417L,7.705,11.177,0.8917676887035135
207_2b3_Pr_mc_AKGC417L,11.177,14.7,0.8924236799676194
207_2b3_Pr_mc_AKGC417L,14.7,18.022,0.8916062010676947
207_2b3_Pr_mc_AKGC417L,18.022,19.574,0.8909403120897428
178_1b2_Tc_mc_AKGC417L,0.042,1.28,0.9280539912616615
178_1b2_Tc_mc_AKGC417L,5.506,7.089,0.9270149668436768
178_1b2_Tc_mc_AKGC417L,7.089,8.863,0.9078106330288646
178_1b2_Tc_mc_AKGC417L,8.863,10.268,0.9210945371567695
178_1b2_Tc_mc_AKGC417L,13.732,15.589,0.907059200354755
178_1b2_Tc_mc_AKGC417L,15.589,17.387,0.9013516954657949
178_1b2_Tc_mc_AKGC417L,17.387,19.494,0.9253513274468201
118_1b1_Ar_sc_Litt3200,12.769,18.352,0.9122940323676182
213_1p3_Ar_mc_AKGC417L,1.895,5.017,0.9043699066626049
213_1p3_Ar_mc_AKGC417L,5.017,7.538,0.9246574354392155
213_1p3_Ar_mc_AKGC417L,7.538,10.376,0.8862491660864557
213_1p3_Ar_mc_AKGC417L,10.376,12.913,0.8836306934846168
213_1p3_Ar_mc_AKGC417L,12.913,15.501,0.888904521429824
213_1p3_Ar_mc_AKGC417L,15.501,18.306,0.8854290616745885
213_1p3_Ar_mc_AKGC417L,18.306,19.174,0.9187851799312433
170_1b3_Pr_mc_AKGC417L,4.466,7.237,0.8868222495470779
170_1b3_Pr_mc_AKGC417L,7.237,10.125,0.8912202971548672
170_1b3_Pr_mc_AKGC417L,10.125,13.13,0.8866214686115041
170_1b3_Pr_mc_AKGC417L,13.13,16.302,0.8897669652839438
170_1b3_Pr_mc_AKGC417L,16.302,19.04,0.8895723613038605
154_3b3_Ll_mc_AKGC417L,16.764,19.875,0.907445820132622
106_2b1_Pl_mc_LittC2SE,4.621,7.179,0.8983285538189513
130_1p4_Tc_mc_AKGC417L,15.923,18.518,0.8154564115241322
120_1b1_Pl_sc_Meditron,2.8917,5.6855,0.8543187160347777
120_1b1_Pl_sc_Meditron,5.6855,8.0663,0.8779465859854232
120_1b1_Pl_sc_Meditron,8.0663,10.643,0.8549717382043704
